236	0	0
6956	0	15
4262	0	15
2914	5	12
3874	1	15
7251	10	0
1010	0	3
6065	0	1
2792	15	15
2809	0	15
1539	0	0
1372	0	15
2437	0	11
7746	0	15
7239	0	0
3404	0	0
4883	0	15
5671	0	2
5065	0	15
5292	0	0
4676	0	15
5907	0	6
7639	0	15
7936	10	15
5387	0	0
953	0	0
4075	0	15
5734	0	14
5680	10	0
4535	0	15
879	0	0
7716	4	0
2416	6	0
4086	0	15
7553	0	15
1255	0	15
6773	0	15
4179	0	15
1079	0	15
1140	0	12
2583	15	6
2102	7	4
2329	13	0
2233	2	1
54	0	0
2877	0	0
7640	0	15
4372	0	15
235	0	0
2297	7	4
3549	15	0
5421	12	15
5518	2	10
2398	15	10
4635	0	15
4872	0	15
944	0	0
4159	0	15
7670	0	15
1553	0	0
107	0	0
4836	0	15
6525	0	0
6143	0	0
1070	0	0
5557	11	15
3577	0	4
89	0	0
7202	0	1
7913	0	15
1064	0	0
4639	0	15
6467	1	15
1466	0	2
6472	0	15
6411	0	15
7850	15	0
5854	0	2
3196	0	0
3287	15	15
7837	14	14
2707	3	5
5512	0	15
7727	0	15
5548	0	12
6072	0	15
3074	0	5
1327	0	0
2165	12	0
995	0	0
4713	0	15
4031	0	15
2036	0	15
7828	9	0
2679	8	0
4170	0	15
2010	0	12
3947	10	0
1146	0	15
455	0	0
7764	14	13
4809	0	15
2483	10	5
6551	0	15
7989	0	0
6868	0	15
372	0	0
5824	0	15
1527	0	15
7114	0	15
7921	15	0
7961	0	15
517	0	0
1910	0	0
3185	0	0
6010	0	15
7150	15	15
7126	0	3
2174	4	15
5030	4	0
2923	15	9
4818	0	15
2663	3	2
4758	0	15
2894	9	10
7131	12	15
7564	0	12
192	0	0
1706	15	0
4463	0	15
1062	0	0
6784	1	15
1319	0	15
226	0	0
4471	0	15
4393	0	15
5721	4	0
664	0	0
6140	0	0
343	0	0
223	0	0
5612	14	14
6515	0	15
7417	12	15
1876	0	15
68	0	0
98	0	0
130	0	0
1715	0	15
1148	0	3
6783	0	15
1069	0	15
1035	0	14
2905	0	15
7967	0	15
5270	15	0
5392	10	15
4364	0	15
7552	0	2
332	0	0
612	0	0
4928	0	15
6926	0	15
3037	15	13
7010	0	15
2353	9	5
7912	0	0
1680	0	15
7416	15	14
6917	0	15
4919	0	15
6077	0	15
4212	0	15
1239	10	15
7113	0	15
2634	12	8
6571	0	1
217	0	0
7848	0	15
7246	0	15
2209	8	5
5954	0	0
505	0	0
7324	11	15
1708	11	15
4096	0	15
3209	11	15
1352	0	0
1190	0	0
722	0	0
3596	0	0
3834	15	0
2526	3	1
456	0	0
1436	0	0
6254	0	15
421	0	0
6067	0	0
4920	0	15
835	0	0
6468	0	15
1426	0	15
6542	0	15
7924	0	15
139	0	0
7593	15	13
1651	0	15
4064	0	15
5702	10	0
7109	10	15
3342	0	15
3226	0	0
1176	10	15
5514	0	4
7980	0	0
3778	0	0
2639	11	10
6642	0	15
918	0	0
7269	0	15
2117	2	9
7698	15	0
7289	12	11
7629	10	0
2313	2	8
4553	0	15
640	0	0
2785	12	3
714	0	0
2339	9	8
6367	0	0
4099	0	15
4624	0	15
674	0	0
5705	0	3
6739	0	15
153	0	0
3962	0	0
6098	0	0
6458	0	0
2932	2	3
7163	14	15
928	0	0
1749	0	15
5071	15	14
1992	0	15
7859	0	15
2606	0	9
6845	0	15
6355	0	15
5763	3	8
2817	4	11
3075	0	0
6310	0	15
483	0	0
5148	12	15
1023	0	1
5882	10	15
6881	0	15
1472	0	0
2197	5	4
5901	10	0
5495	13	15
6349	0	0
5977	10	0
1874	3	0
2225	13	0
7138	0	1
4279	0	15
3774	0	12
1870	0	15
4120	0	15
668	0	0
6056	0	15
3410	0	15
3182	9	15
4537	0	15
2424	4	0
395	0	0
611	0	0
4768	0	15
1770	0	15
5395	0	15
6051	0	15
6075	0	15
6087	0	15
5719	0	15
2730	12	6
5922	0	3
4477	0	15
4528	0	15
4007	0	15
344	0	0
4437	0	15
580	0	0
7439	12	0
7813	0	0
2758	5	7
6442	0	15
5288	9	0
874	0	0
1294	0	15
2982	6	1
6973	1	15
4540	0	15
5944	12	15
2354	10	11
2542	4	0
7689	0	3
7561	0	15
7619	0	15
2053	6	8
5093	0	15
7482	0	2
1859	0	1
3671	0	0
7786	0	14
496	0	0
2473	4	7
6548	0	15
7799	15	0
3373	0	15
4137	0	15
5010	0	15
4941	0	15
5819	0	2
4879	0	15
3254	0	15
6198	0	15
1221	0	0
115	0	0
3818	15	15
4504	0	15
5913	0	15
846	0	0
2295	1	0
6509	0	15
3948	0	15
1738	0	0
6305	0	1
6152	0	0
6264	0	15
4166	0	15
7633	0	15
7767	0	3
6748	0	15
7687	9	15
4292	0	15
2166	0	8
439	0	0
3950	9	0
7743	0	15
3214	0	2
5356	0	0
1758	11	14
5369	0	15
6043	0	15
1370	0	0
7334	12	12
2150	0	0
618	0	0
4756	0	15
954	0	0
7603	0	15
5120	0	0
5276	0	0
7276	0	0
3049	0	0
3250	11	0
7725	1	15
7622	0	15
5283	0	0
2956	7	15
7017	10	15
725	0	0
6701	0	15
2235	9	0
4258	0	15
7985	0	15
2192	15	2
5171	13	13
2544	11	2
3343	12	15
7210	0	3
2968	0	4
3126	0	15
3492	15	15
2171	12	0
832	0	0
127	0	0
1121	0	15
805	0	0
5295	0	9
6703	0	15
5931	0	15
3323	9	0
1514	11	0
3760	10	15
5982	0	15
3945	0	2
265	0	0
6959	1	15
1382	0	15
5542	0	15
4794	0	15
3016	0	4
6197	0	15
4202	0	15
5112	0	15
3724	0	15
5547	0	15
6520	0	15
650	0	0
5131	3	0
523	0	0
4394	0	15
854	0	0
1469	0	0
3354	0	15
817	0	0
4590	0	15
5630	0	15
2267	7	5
5981	13	13
5651	0	15
5174	0	0
4937	0	15
5880	9	0
4801	0	15
4322	0	15
1589	0	15
2878	13	0
5676	0	15
7345	0	15
2668	2	12
2974	0	12
6181	0	0
4297	0	15
5924	15	0
3545	0	14
1750	1	15
588	0	0
2322	3	8
5710	0	15
7677	14	13
1576	15	0
7826	0	1
1257	0	15
4673	0	15
1182	0	15
5879	0	15
7632	0	4
5610	15	15
6894	0	15
7524	15	0
6498	0	0
5810	0	0
2249	6	0
6342	0	0
3653	15	14
4671	0	15
2168	8	10
5119	8	15
2148	3	15
2449	11	2
281	0	0
4059	0	15
2179	0	4
5223	0	14
7049	0	0
1899	0	15
5552	15	15
6193	0	0
2042	3	13
4016	0	15
4672	0	15
4820	0	15
3777	13	13
7425	0	1
2440	7	9
2993	13	11
1008	15	7
3670	0	15
7975	1	15
5720	0	0
4475	0	15
4130	0	15
5433	15	0
5214	11	0
4912	0	15
2299	14	3
5272	0	0
240	0	0
3367	0	15
4011	0	15
4752	0	15
179	0	0
3975	0	0
6368	0	15
376	0	0
4975	0	15
3705	0	15
449	0	0
3771	1	15
6823	0	15
3005	0	15
4227	0	15
4594	0	15
1575	11	0
566	0	0
1094	13	14
2536	5	6
7701	0	5
1798	15	15
5220	0	0
3514	0	15
7472	15	14
3296	0	1
1896	11	0
6003	0	15
1669	0	15
6691	0	0
959	0	0
2008	6	4
1171	1	15
4604	0	15
2439	13	12
1815	3	0
1759	0	15
5026	0	0
7243	15	0
143	0	0
2598	14	1
7341	8	0
6646	0	0
1259	0	0
6285	0	0
3480	15	15
1796	0	0
4412	0	15
2651	8	8
1912	0	15
1492	0	0
2645	10	9
1482	12	15
1663	0	2
6578	0	15
6826	0	15
6878	0	15
5768	0	3
7365	0	0
856	0	0
1986	0	3
1981	0	0
6761	0	15
702	0	0
3267	0	15
6282	0	15
4726	0	15
6916	0	0
4098	0	15
827	0	0
6219	1	15
493	0	0
7781	0	2
7273	0	1
3839	0	15
6045	0	15
6647	0	15
7628	14	13
216	0	0
4510	0	15
3644	0	15
2069	0	15
3291	0	12
44	0	0
5828	0	0
5860	0	0
728	0	0
3189	0	15
7015	0	15
3203	0	0
6321	0	0
4002	0	15
5	0	0
5890	4	0
5145	0	0
6105	0	15
7791	1	15
2934	0	14
4465	0	15
1443	0	0
6880	0	15
6372	0	15
5783	11	0
6229	0	15
2757	8	2
6298	0	15
6344	0	15
4714	0	15
7392	0	0
6215	0	0
3873	0	15
5231	0	15
808	0	0
792	0	0
7571	0	0
1776	0	15
976	0	0
7657	0	15
1839	0	0
2951	2	4
4500	0	15
3262	0	0
6348	0	15
1058	15	15
5489	11	15
5689	9	0
4533	0	15
5056	0	0
3510	4	9
4247	0	15
737	0	0
5837	0	0
3841	0	5
7963	0	0
5466	0	0
7581	8	0
4596	0	15
3302	0	0
2124	0	1
3425	0	0
6596	0	15
1828	0	2
2787	5	0
4221	0	15
7060	0	15
4839	0	15
3064	0	15
793	0	0
6753	1	15
4196	0	15
7903	0	0
1823	0	0
7620	0	0
2006	9	15
1631	10	15
3690	0	15
6252	1	15
6702	0	0
1711	11	0
4057	0	15
4717	0	15
7824	0	0
1906	13	12
3054	14	11
1835	15	14
4621	0	15
3916	0	0
3135	0	15
1066	0	15
3117	0	0
5331	0	0
4481	0	15
7409	11	0
134	0	0
677	0	0
486	0	0
1730	0	15
1004	0	15
5397	0	0
3219	15	14
3320	0	0
6432	0	15
6681	0	15
1359	12	12
984	0	0
7422	0	0
6471	1	15
1530	14	13
779	0	0
7934	0	0
4536	0	15
2133	5	14
4562	0	15
991	0	0
3224	0	15
3811	0	15
5097	0	15
3258	0	15
7858	0	15
933	0	0
2152	4	0
3282	0	13
3814	0	15
4787	0	15
475	0	0
6687	0	0
7849	0	15
2912	5	0
4346	0	15
4270	0	15
6847	0	15
4719	0	15
4246	0	15
696	0	0
5816	15	0
1672	0	15
6100	0	0
2646	3	9
1401	0	3
3448	13	12
3179	0	1
4698	0	15
7487	0	15
6009	0	15
4148	0	15
2021	11	11
5427	0	1
5501	10	15
463	0	0
1679	0	0
5875	14	14
772	0	0
4154	0	15
6592	1	15
1498	0	15
3626	0	15
492	0	0
7843	12	15
3151	0	15
4868	0	15
6166	0	15
1619	15	13
2444	0	15
804	0	0
5581	15	0
4580	0	15
5322	0	2
3597	11	0
4534	0	15
4084	0	15
3401	14	13
6094	0	15
4585	0	15
4974	0	15
7396	0	3
6159	0	0
3620	0	15
6825	0	0
4055	0	15
5929	15	11
987	0	0
5368	0	15
229	0	0
4532	0	15
3993	0	15
1972	0	15
5789	0	4
2051	8	1
654	0	0
814	0	0
3324	1	15
652	0	0
5086	15	12
3146	15	15
2298	10	11
4054	0	15
3906	0	11
4776	0	15
3751	0	0
293	0	0
2619	2	6
2729	11	9
5508	0	2
6660	0	15
1723	0	0
3849	13	14
6199	0	15
3797	0	3
5799	13	12
5380	0	0
4473	0	15
6730	0	15
7878	0	14
6039	0	15
361	0	0
3180	0	15
1293	0	15
919	0	0
4486	0	15
3694	14	12
4356	0	15
1005	0	0
507	0	0
7001	0	0
59	0	0
1211	0	15
7278	12	13
4524	0	15
3612	0	0
4114	0	15
7651	0	15
5666	0	12
7864	0	1
2103	0	4
3982	10	0
1147	0	1
6299	0	0
2664	6	2
1953	15	0
2253	0	15
2206	0	12
1837	0	15
2594	8	12
2692	15	11
1439	0	0
3384	0	15
3985	7	0
5425	14	14
4457	0	15
7735	0	0
3061	0	2
4284	0	15
3897	0	0
2403	9	11
5439	0	0
3490	0	0
6156	0	0
6404	0	15
3930	15	0
7427	0	15
4018	0	15
1805	0	0
4175	0	15
1772	0	15
6363	0	15
7585	0	0
26	0	0
6111	0	15
5605	0	15
7840	0	15
7902	0	0
3590	0	15
5268	0	15
1660	0	1
342	0	0
2016	15	0
1915	1	15
4574	0	15
7016	0	15
2191	15	3
4300	0	15
6287	0	15
565	0	0
3609	9	0
458	0	0
1664	0	0
3216	15	12
6589	0	0
3540	0	2
2793	7	13
3813	15	14
6574	0	15
6754	0	0
6284	0	15
6785	0	0
6700	0	15
176	0	0
7267	9	15
4591	0	15
5052	15	15
12	0	0
5791	0	0
3829	13	14
5412	0	0
3511	12	13
3304	12	0
4000	0	15
4876	0	15
4736	0	15
4735	0	15
7616	0	15
2292	15	12
3538	0	15
7549	0	3
2467	9	5
7231	0	3
3340	0	15
641	0	0
2341	5	0
5500	0	15
4987	0	15
3889	0	15
385	0	0
5400	0	15
5025	1	15
3624	15	0
2121	11	8
7397	0	2
1253	9	15
105	0	0
5340	0	15
6555	0	15
4561	0	15
406	0	0
3260	0	15
3028	0	12
4778	0	15
6002	0	15
5318	12	14
5403	0	4
873	0	0
1480	0	15
1545	0	0
4993	0	15
7314	0	15
4422	0	15
5255	0	0
2648	12	9
4914	0	15
6950	0	0
1745	10	15
3568	15	13
2759	7	0
4488	0	15
5262	0	15
4651	0	15
1411	0	15
2520	0	9
4269	0	15
6351	0	15
4468	0	15
7729	0	0
4171	0	15
156	0	0
2412	3	4
4014	0	15
1320	9	0
713	0	0
182	0	0
2454	6	15
1040	11	15
4550	0	15
469	0	0
2461	0	2
7935	15	0
2088	6	6
2092	12	0
7676	13	13
1139	0	2
5550	9	5
4616	0	15
2459	8	15
4462	0	15
5459	0	0
2808	10	1
4629	0	15
6790	1	15
7128	0	15
5669	0	0
6289	0	15
7494	0	0
296	0	0
4449	0	15
7683	0	1
6629	0	0
1966	0	15
706	0	0
2551	4	15
1038	10	15
591	0	0
1481	0	15
6641	0	15
2074	3	0
2430	2	13
3520	0	15
1670	13	12
7557	0	0
7071	0	3
5723	13	14
7492	13	12
6081	0	15
2028	15	15
7115	0	15
2702	3	6
1303	12	12
710	0	0
4895	0	15
7541	15	0
5491	0	5
1251	0	15
524	0	0
7821	10	15
390	0	0
4746	0	15
4302	0	15
7056	0	0
5578	14	13
864	0	0
4652	0	15
1379	0	0
4264	0	15
2343	4	14
4641	0	15
7782	13	13
6818	0	0
6766	0	0
5579	11	15
3312	15	0
6185	0	0
2203	7	15
5478	0	0
5320	13	15
5538	11	0
4337	0	15
4923	0	15
6724	1	15
935	0	0
1331	0	0
5165	0	15
2521	0	0
2879	0	3
1135	13	14
3436	10	0
1940	1	15
1511	0	15
269	0	0
847	0	0
1807	0	15
1412	0	15
639	0	0
5927	5	10
769	0	0
5813	14	13
6258	0	0
6086	1	15
3598	15	8
4747	0	15
164	0	0
7607	0	0
5330	1	15
3730	15	15
2441	0	0
7337	0	15
5741	15	15
5528	12	15
4741	0	15
112	0	0
4780	0	15
5455	10	0
6204	0	15
3465	0	15
1329	10	0
2151	0	6
4102	0	15
3159	15	15
3713	0	0
3077	0	15
784	0	0
870	0	0
982	0	0
6539	0	15
1593	0	10
2931	0	15
7832	0	0
2462	14	7
6758	0	15
6483	0	0
6942	0	15
6676	0	15
3284	0	0
4548	0	15
5569	0	15
2643	10	5
1377	11	0
4243	0	15
354	0	0
3232	0	15
7986	10	15
7379	0	12
610	0	0
2162	4	14
4197	0	15
1567	0	15
7887	8	0
287	0	0
4097	0	15
3981	0	1
6308	0	15
6170	1	15
992	0	0
5761	0	15
7105	0	1
6733	0	15
3197	0	15
6482	0	0
972	0	0
553	0	0
2925	9	9
6516	1	15
6598	0	15
2188	12	7
7778	0	15
1657	12	10
667	0	0
4583	0	15
6058	0	0
4592	0	15
2156	3	6
7079	12	15
4899	0	15
3850	0	15
7860	0	15
1907	15	15
1433	0	0
7478	0	15
2636	10	15
2979	10	15
3604	0	0
1166	0	0
7033	0	0
7602	0	15
1214	0	0
4388	0	15
569	0	0
585	0	0
5487	10	0
1867	0	0
6527	0	15
7452	15	0
7457	0	0
3803	0	15
5099	0	0
3616	0	15
6476	0	0
4497	0	15
4093	0	15
7811	0	15
4263	0	15
340	0	0
4035	0	15
3973	0	0
1132	14	13
1459	0	15
4209	0	15
3919	0	0
7184	0	0
5230	0	15
7196	14	14
2471	10	15
6512	0	15
1227	0	15
4940	0	15
3473	0	15
6218	0	15
1463	0	15
1398	0	0
2220	8	9
560	0	0
3715	0	0
5460	0	0
2565	7	15
4706	0	15
383	0	0
1098	0	15
7454	0	4
635	0	0
4976	0	15
5580	0	0
4514	0	15
2553	0	9
6623	0	15
1994	10	15
6066	0	15
396	0	0
5585	15	0
1365	0	15
3259	0	15
1358	0	4
4309	0	15
6787	0	15
1935	0	15
5297	0	3
315	0	0
7599	15	13
7094	15	15
2300	0	0
5756	0	15
3217	15	15
7326	0	1
3852	0	15
7647	14	14
7983	0	0
3847	0	15
7099	13	15
5371	0	2
2720	8	11
6909	0	15
3836	0	15
1041	0	0
5754	0	3
791	0	0
2230	6	12
5049	0	15
5556	0	4
6454	0	0
3305	0	0
3994	1	15
3696	0	13
4255	0	15
7360	0	0
3605	0	0
5845	0	0
2451	4	13
3561	15	15
7378	13	15
3824	0	0
6975	0	15
4076	0	15
2904	6	11
6316	0	0
5008	15	0
9	0	0
7129	15	0
2422	0	2
7953	0	2
5536	0	15
4576	0	15
4660	0	15
6600	0	15
3193	0	0
5655	0	0
2514	2	4
1442	0	15
2516	6	0
1786	0	0
4753	0	15
2995	7	7
6585	8	15
2773	4	0
3007	0	15
3306	3	0
2804	8	0
5656	0	0
363	0	0
7712	0	0
2131	14	15
6190	0	15
2118	4	6
2691	4	10
4888	0	15
2981	5	0
5777	0	4
6986	0	15
5957	1	15
5275	0	15
2046	5	10
7618	15	0
6997	0	15
4737	0	15
1532	0	14
5998	15	0
2770	0	5
1652	1	11
1929	15	15
4745	0	15
3845	9	15
3528	0	15
4755	0	15
4566	0	15
2928	2	6
2435	6	12
1245	0	15
5453	10	0
446	0	0
7774	15	15
7166	15	0
4720	0	15
3659	3	0
7529	0	15
6955	0	15
2738	5	15
7222	0	15
3846	10	15
4331	0	15
7704	0	15
3702	0	15
2350	11	6
546	0	0
4985	0	15
6276	0	15
6779	0	15
7610	0	15
198	0	0
1610	15	0
1799	0	0
1993	0	4
7147	0	2
2753	15	7
2404	10	2
3080	15	0
4543	0	15
3331	0	15
7999	1	15
21	0	0
916	0	0
4683	0	15
7763	15	15
5634	0	3
587	0	0
4131	0	15
7291	12	13
855	0	0
1127	0	15
6815	0	15
1019	9	15
3352	15	0
1474	13	14
2750	3	10
7560	11	15
78	0	0
1235	0	15
162	0	0
691	0	0
3129	15	15
3643	0	0
6879	0	0
2705	10	10
2447	4	1
2942	13	9
5840	0	0
6433	0	0
4484	0	15
3086	0	3
359	0	0
2491	13	3
548	0	0
5910	0	0
6278	1	15
837	0	0
4929	0	15
1520	14	12
3900	0	12
1317	0	2
4019	0	15
3087	4	0
6805	0	15
2427	4	12
5311	0	15
4161	0	15
6615	9	15
6609	0	15
3521	15	0
4329	0	15
876	0	0
4362	0	15
7244	0	3
2742	11	13
1698	0	3
159	0	0
7349	0	0
4603	0	15
6789	2	15
3905	0	3
7872	0	15
163	0	0
2622	12	7
2060	10	0
5733	0	0
314	0	0
6148	0	0
1719	14	14
264	0	0
6720	1	15
5564	12	13
5003	9	0
7157	0	0
949	0	0
5458	1	15
6728	0	15
5826	0	15
4415	0	15
1237	10	0
7110	0	15
3890	0	0
5857	0	0
7134	13	15
2597	3	8
986	0	0
2296	4	4
5383	0	0
6638	0	15
4104	0	15
1531	0	15
3081	15	0
53	0	0
5607	0	15
1208	13	15
7889	0	15
2567	5	13
1964	13	15
902	0	0
6657	0	15
7700	0	15
1640	0	1
1130	15	15
7520	11	0
845	0	0
6397	0	15
34	0	0
4589	0	15
267	0	0
5989	10	0
4158	0	15
5509	14	13
1428	0	15
7925	0	0
4595	0	15
586	0	0
5252	0	0
4280	0	15
2798	8	12
476	0	0
5757	0	15
7192	14	13
4605	0	15
742	0	0
2085	8	7
4368	0	15
4803	0	15
6412	0	0
4529	0	15
891	0	0
7663	3	0
7556	15	15
1083	11	15
5092	0	15
738	0	0
544	0	0
7286	15	15
4338	0	15
5363	9	15
6854	0	15
4216	0	15
3922	0	0
2330	15	15
4728	0	15
690	0	0
3079	0	0
7274	0	1
4677	0	15
2307	15	0
391	0	0
4206	0	15
5833	0	15
606	0	0
1287	0	15
5346	0	15
2236	0	1
1526	0	1
72	0	0
1199	0	1
3952	15	0
7661	0	0
6304	1	15
6535	0	15
1543	5	0
3292	14	13
1582	0	15
5688	0	15
5887	0	15
5156	0	3
5037	0	0
5712	0	15
4637	0	15
4192	0	15
1316	0	3
1241	0	15
1051	0	2
1093	0	0
7264	14	13
4390	0	15
861	0	0
6184	0	15
1174	0	0
5273	12	15
2417	8	9
5988	0	14
3130	0	15
5336	0	0
1337	0	2
2784	15	5
2050	1	0
3371	15	0
5871	0	15
1766	13	13
2089	13	4
695	0	0
85	0	0
2161	15	15
484	0	0
3042	0	0
6277	0	15
2040	8	4
2799	10	8
4042	0	15
7466	0	12
1580	0	15
1920	12	15
393	0	0
822	0	0
2024	14	6
7596	0	3
4111	0	15
7173	0	15
6888	0	15
1599	0	0
2445	0	3
5785	0	1
3289	0	1
7692	13	14
4189	0	15
1764	13	14
7993	0	15
3131	0	1
104	0	0
5139	0	15
6901	0	0
3875	0	3
3625	0	15
2489	15	10
4772	0	15
5920	0	15
2685	15	8
6399	0	15
2072	2	5
4425	0	15
2637	15	1
1414	0	0
1707	0	15
420	0	0
5726	10	0
5959	0	0
2312	7	8
2362	15	8
6243	0	15
3076	1	15
1856	0	15
5933	0	6
5423	13	12
5287	15	0
6577	0	15
1888	4	0
1491	14	14
4217	0	15
3127	15	0
850	0	0
1830	0	15
4252	0	15
403	0	0
1865	0	14
452	0	0
150	0	0
5772	13	12
5968	0	15
1987	15	0
1224	0	0
2983	15	2
3977	0	15
1765	0	8
2703	0	7
416	0	0
4690	0	15
5747	0	1
7505	0	0
3764	15	0
4866	0	15
2726	15	9
4274	0	15
6735	0	0
6877	0	15
1689	0	15
5532	0	15
7119	15	0
5291	0	4
4145	0	15
6547	0	15
6719	0	15
3623	0	15
4354	0	15
3579	15	0
5081	0	15
353	0	0
6007	0	15
2825	6	2
7331	0	0
2376	9	0
4623	0	15
212	0	0
3108	0	15
2501	15	0
6306	0	15
1819	12	0
7159	15	15
6619	0	15
3184	15	0
2325	3	3
